AnnoNo	AnnoDate	AnnoTitle	AnnoContent	SiteId	County	IsSoil	IsGw
府環水字第1023635997號	2013/10/8	公告本縣虎尾鎮竹圍子段512-1地號為土壤污染控制場址及土壤汙染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段512-1地號為土壤汙染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10654	雲林縣	1	0
府環水字第1023635932號	2013/10/8	公告本縣虎尾鎮竹圍子段510、511地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段510、511地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10653	雲林縣	1	0
府環水字第1023635902號	2013/10/8	公告本縣虎尾鎮竹圍子段509-1地號為土壤汙染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段509-1地號為土壤汙染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10651	雲林縣	1	0
府環水字第1023635893號	2013/10/8	公告本縣虎尾鎮竹圍子段508-1、509地號為土壤汙染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段508-1~509地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10670	雲林縣	1	0
府環水字第1023635116號	2013/10/8	公告本縣虎尾鎮竹圍子段836-2地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮北平段836-2地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10628	雲林縣	1	0
府環水字第1020847137C號	2013/10/7	公告本市東區虎尾寮段591-17地號(千越加油站實業股份有限公司千越東門加油站)土地為地下水污染控管制區，管制區內之土地使用或人為活動予以管制或限制。	公告事項：本市東區虎尾寮段591-17地號業於102年10月7日府環水字第1020847137B號公告為地下水污染控制場址，為保障居民健康及生活環境，特劃定該場址為地下污染管制區，並對區內之土地之使用人為人為活動進行管制。地下水污染管制區範圍：東區虎尾寮段591-17地號土地。	D10255	臺南市	0	1
府環水字第1020039142B號	2013/10/3	公告本縣三義鄉拐子湖段815-45地號土地為土壤污染控制場址及土壤污染管制區	公告本縣三義鄉拐子湖段815-45地號土地為土壤污染管制區	K10111	苗栗縣	1	0
府環水字第1023636046號	2013/10/1	公告本縣麥寮鄉六輕段7號地號之氯乙烯廠區為地下水污染控制場址及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制	麥寮鄉六輕段7號地號之氯乙烯廠區	P10499	雲林縣	0	1
屏府環水字第10232739202號	2013/9/27	公告本縣CC-33-42軍事營區(D區)為土壤污染控制場址並劃定為土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。		T10131	屏東縣	0	0
府環水字第1020744248B號	2013/9/18	撤銷原臺南縣政府於99年11月11日府環水字第0990289557A號公告及臺南市政府100月7月25日府環水字第1000563846A號公告「臺南市安定區安定段2087、2088、2089、2090、2091等5筆地號（敬惠工業股份有限公司）」為地下水污染控制場址及地下水管制區之公告。	依最高行政法院102年度判字第50號判決撤銷公告依最高行政法院102年度判字第50號判決撤銷公告	R10136	臺南市	1	1
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020704481號函，公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。依據：土壤及地下水污染整治法第12條第2項、第16條、施行細則第10條及行政院環境保護署「全國重金屬高污染潛勢農地之管制及調查計畫」調查結果辦理。	H12847	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12850	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12849	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12848	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12846	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12845	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12844	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12843	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12842	桃園市	1	0
府環水字第1020704481號	2013/9/16	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉新庄子段652-1、603(部分)、698(部分)、769(部分)、885(部分)、1039(部分)、1042、1043(部分)、1696(部分)及1682地號等10筆土地為土壤污染控制場址及土壤污染管制區。	H12841	桃園市	1	0
府環水字第1020031483B號	2013/8/15	解除本縣苑裡鎮新復東段287、288、289、290、291、434、435、436及437等9筆地號土地為土壤污染控制場址及土壤污染管制區。		K10087	苗栗縣	0	0
高市環局土字第10237928502號	2013/7/24	公告本市楠梓區和平段二小段593地號(部分地號)為土壤污染控制場址並劃定土壤管制區範圍，即日起管制區內之土地使用或人為活動予以管制或限制。	高雄市楠梓區和平段二小段593地號(部分地號)，面積共計4391平方公尺。	E10152	高雄市	1	0
府環水字第1020550631B號	2013/7/9	公告解除列管本市仁德區久井仁德交流道加油站(久井企業股份有限公司所有)之土壤及地下水污染控制場址及管制區。	臺南市仁德區崁腳段0019-0000地號之土地。	R10086	臺南市	1	0
府環水字第1020499058A號	2013/7/3	檢送公告本市官田區番子田段0070-0032地號(現為上準加油站股份有限公司所屬上準加油站)為土壤及地下水污染管制區之公告一份，請查照。	官田區番子田段0070-0032地號官田區番子田段0070-0032地號	R10048	臺南市	1	1
府環水字第10207024131號	2013/6/18	公告國慶化學股份有限公司在土地為地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告國慶化學股份有限公司在土地為地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	H10125	桃園市	0	1
府環水字第1020702968號	2013/6/6	公告大園聯合水處理股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告大園聯合水處理股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。公告大園聯合水處理股份有限公司大園廠所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	H10282	桃園市	1	1
府環水字第1020702841號	2013/5/31	公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020702841號函，公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	H00086	桃園市	1	0
府環水字第1020702841號	2013/5/31	公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020702841號函，公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	H00085	桃園市	1	0
府環水字第1020702841號	2013/5/31	公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020702841號函，公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	H00084	桃園市	1	0
府環水字第1020702841號	2013/5/31	公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020702841號函，公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	H00081	桃園市	1	0
府環水字第1020702841號	2013/5/31	公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	以府環水字第1020702841號函，公告本縣蘆竹鄉福興段102-4地號等47筆土地為土壤污染控制場址及土壤污染管制區。	H00079	桃園市	1	0
